L 01/17/2021 - 15:03:21: SourceMod log file session started (file "/home/tcagame/jackm1/599/csgo/addons/sourcemod/logs/L20210117.log") (Version "1.10.0.6502")
L 01/17/2021 - 15:03:21: -------- Mapchange to de_dust2 --------
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:14:00: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:14:00: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:14:00: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:14:00: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:14:00: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:14:00: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:14:42: [basecommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" kicked "Solar<27><STEAM_1:1:505345826><>" (reason "stfu")
L 01/17/2021 - 21:21:22: -------- Mapchange to de_cache --------
L 01/17/2021 - 21:38:15: -------- Mapchange to de_inferno --------
L 01/17/2021 - 21:51:21: -------- Mapchange to de_vertigo --------
L 01/17/2021 - 22:09:02: [basecommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" changed map to "bank"
L 01/17/2021 - 22:09:05: [SM] Changed map to "bank"
L 01/17/2021 - 22:09:06: -------- Mapchange to de_bank --------
L 01/17/2021 - 22:13:30: [basecommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" console command (cmdline "sv_cheats 1")
L 01/17/2021 - 22:13:32: [basecommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" console command (cmdline "sv_cheats 0")
L 01/17/2021 - 22:29:19: -------- Mapchange to de_inferno --------
L 01/17/2021 - 23:59:34: -------- Mapchange to de_inferno --------
L 01/18/2021 - 07:25:36: Log file closed.
